id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
403,def usecase 1 arr 1 arr 2 n1 arr 1 sizen 2 arr 2 sizefor i1 in range n1 st 1 arr 1 [i 1 ]for i2 in range n2 st 2 arr 2 [i 2 ]st 2 row + st 1 p * st 2 p + st 1 row - st 1 col st 1 p + st 2 pst 1 col - st 2 col,For what purpose did URL modify ?,to add test - able side effect,Creates a directory with testable side effects.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
404,def gammaln x x x - 1 0 y x + 5 5 y x + 0 5 * log y - y n 1 0for i in xrange 6 x + 1n + 76 18009173 -86 50532033 24 01409822 -1 231739516 0 00120858003 -5 36382 e- 06 [i] / x return y + log 2 50662827465 * n,When does the natural logarithm of the gamma function return ?,at x,The natural logarithm of the gamma function returns at x.,1,1,1,3,3,3,3,3,1.0,1.0,1.0,3.0,True
405,def download file URL dest dir local file num retries 4 status ' Downloading%s ' % local file url opener URL Opener local FP join dest dir local file tmp Download FP '%s part' % local FP return code 1while num retries > 0 try tmp Local FP headers url opener retrieve URL tmp Download FP rename tmp Download FP local FP return code 0except IO Error as msg if num retries 1 status ' Downloadof%sfailed ' % URL else status ' Downloadfailed Tryingagain %dtriesremain ' % num retries - 1 num retries - 1else num retries 0status '%sdownloadedsuccessfully ' % local file return return code,When will the function try to download the file output ?,number of times,It tries to download the file 4 times.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
406,@login required@require POS Tdef preview request kumascript errors []doc Nonerender preview Truewiki content request POST get 'content' '' doc id request POST get 'doc id' if doc id doc Document objects get id doc id if doc and doc defer rendering render preview Falseelse render preview kumascript should use rendered doc request GET html wiki content if render preview wiki content kumascript errors kumascript post request wiki content request LANGUAGE CODE context {'content' wiki content 'title' request POST get 'title' '' 'kumascript errors' kumascript errors}return render request 'wiki/preview html' context,Does the code create an html fragment preview of the posted wiki syntax ?,Yes,Yes,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
407,def test majority label iris clf 1 Logistic Regression random state 123 clf 2 Random Forest Classifier random state 123 clf 3 Gaussian NB eclf Voting Classifier estimators [ 'lr' clf 1 'rf' clf 2 'gnb' clf 3 ] voting 'hard' scores cross val score eclf X y cv 5 scoring 'accuracy' assert almost equal scores mean 0 95 decimal 2,Where do classification check by majority label ?,on dataset iris,Majority label check.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
408,def ping **kwargs return True,What ensures the gnome module is loaded cli example ?,a test,The Gnome module is loaded by the cli example.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
409,def netstat getnode try proc popen 'netstat' '-ia' if not proc returnwith proc words proc stdout readline rstrip split try i words index ' Address' except Value Error returnfor line in proc stdout try words line rstrip split word words[i]if len word 17 and word count ' ' 5 mac int word replace ' ' '' 16 if mac return macexcept Value Error Index Error passexcept OS Error pass,What does the code get by running netstat ?,the hardware address on unix,The code returns the MAC addresses of all interfaces on Unix systems.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
410,def setup user email request user addresses from models import Email Addressassert not Email Address objects filter user user exists priority addresses []adapter get adapter request stashed email adapter unstash verified email request if stashed email priority addresses append Email Address user user email stashed email primary True verified True email user email user if email priority addresses append Email Address user user email email primary True verified False addresses primary cleanup email addresses request priority addresses + addresses for a in addresses a user usera save Email Address objects fill cache for user user addresses if primary and email and email lower primary email lower user email user primary email user save return primary,When was the user signed ?,just,Unverified email.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
411,@register assignment tag takes context True def filer has permission context item action permission method name u'has {action} permission' format action action permission method getattr item permission method name None request context get u'request' if not permission method or not request return Falsereturn permission method request,Where do the current user do the given action ?,on the given item,Current user.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
412,def process rules list rules match rule if isinstance match rule policy Rule Check rules append match rule match elif isinstance match rule policy And Check for rule in match rule rules process rules list rules rule return rules,For what purpose do a policy rule walk recursively ?,to extract a list of match entries,To extract a list of match entries from a policy rule.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
413,def Create Upload Session creation success path user max bytes per blob max bytes total bucket name None entity datastore Entity UPLOAD SESSION KIND namespace '' entity dict {'creation' creation 'success path' success path 'user' user 'state' 'init' 'max bytes per blob' max bytes per blob 'max bytes total' max bytes total}if bucket name entity dict['gs bucket name'] bucket nameentity update entity dict datastore Put entity return str entity key,Where do upload session create ?,in datastore,Datastore.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
414,@contextmanagerdef set flask request wsgi environ environ {}environ update wsgi environ wsgiref util setup testing defaults environ r werkzeug wrappers Request environ with mock patch dict extract params globals {'request' r} yield,Did i need the whole request context just to test the functions in helpers ?,No,Yes,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
415,def file move safe old file name new file name chunk size 1024 * 64 allow overwrite False if samefile old file name new file name returntry os rename old file name new file name returnexcept OS Error passold file open old file name 'rb' try fd os open new file name os O WRONLY os O CREAT getattr os 'O BINARY' 0 not allow overwrite and os O EXCL or 0 try locks lock fd locks LOCK EX current chunk Nonewhile current chunk '' current chunk old file read chunk size os write fd current chunk finally locks unlock fd os close fd finally old file close copystat old file name new file name try os remove old file name except OS Error as e if getattr e 'winerror' 0 32 and getattr e 'errno' 0 13 raise,How does a file move to another from one location ?,in the safest way possible,File moves from one location to another.,2,1,2,1,2,1,2,1,2.0,1.0,2.0,1.0,True
416,def redact loc image meta if 'location' in image meta tmp image meta copy copy image meta del tmp image meta['location']return tmp image metareturn image meta,For what purpose did location remove ?,for security,Deleted location metadata,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
417,def Format Message event Log Record log Type ' Application' key Name 'SYSTEM\\ Current Control Set\\ Services\\ Event Log\\%s\\%s' % log Type event Log Record Source Name handle win 32 api Reg Open Key win 32 con HKEY LOCAL MACHINE key Name try dll Names win 32 api Reg Query Value Ex handle ' Event Message File' [0 ] split ' ' data Nonefor dll Name in dll Names try dll Name win 32 api Expand Environment Strings dll Name dll Handle win 32 api Load Library Ex dll Name 0 win 32 con LOAD LIBRARY AS DATAFILE try data win 32 api Format Message W win 32 con FORMAT MESSAGE FROM HMODULE dll Handle event Log Record Event ID langid event Log Record String Inserts finally win 32 api Free Library dll Handle except win 32 api error passif data is not None breakfinally win 32 api Reg Close Key handle return data or u'',How did a tuple give the code ?,from readeventlog,Tuple gives code by expanding environment strings and loading library as datafile,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
418,def generate java test coverage flag env env dict env Dictionary jacoco agent env dict get 'JACOCOAGENT' if jacoco agent jacoco agent os path abspath jacoco agent target under test package env dict get 'JAVATARGETUNDERTESTPKG' if target under test package options []options append 'includes %s' % ' ' join [ p + ' *' for p in target under test package if p] options append 'output file' return '-javaagent %s %s' % jacoco agent ' ' join options return '',In which direction did java test coverage flags based on the environment pass ?,in,Left to right,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
419,def iter all modules package prefix '' import osimport pkgutilif type package is not str path prefix package path [0 ] package name + ' ' else path packagefor name is package in pkgutil iter modules [path] if is package for m in iter all modules os path join path name prefix name + ' ' yield prefix + m else yield prefix + name,Where can all modules be found ?,in the given package,"In the given package, all modules can be found.",1,1,3,2,3,3,3,3,1.0,1.0,3.0,2.0,True
420,def to human time from seconds seconds assert isinstance seconds int or isinstance seconds long or isinstance seconds float return get human time seconds,When did a time value give the code ?,in seconds,Code was written for timestamps,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
421,def get problems in section section problem descriptors defaultdict if not isinstance section Usage Key section key Usage Key from string section else section key sectionsection descriptor modulestore get item section key depth 3 for subsection in section descriptor get children for vertical in subsection get children for component in vertical get children if component location category 'problem' and getattr component 'has score' False problem descriptors[unicode component location ] componentreturn problem descriptors,What do a dict have in a section ?,problems,Dict of problems.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
422,def assert rpm requires test case expected requirements rpm path output check output ['rpm' '--query' '--requires' '--package' rpm path path] actual requirements set line strip for line in output splitlines expected requirements set expected requirements missing requirements expected requirements - actual requirements if missing requirements test case fail ' Missingrequirements {}in{}' format missing requirements rpm path path,Do the rpm file at rpm_path have all the expected_requirements ?,No,No.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
423,def test nm 1 sample wrong X nm 1 Near Miss random state RND SEED nm 1 fit X Y assert raises Runtime Error nm 1 sample np random random 100 40 np array [0 ] * 50 + [1 ] * 50,Where is x different when ?,at fitting and sampling,X is different at fitting and sampling,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
424,def up db nick vote db execute 'INSER Tor IGNOREINT Okarma \nnick vote \nup karma \ndown karma \ntotal karma values nick 0 0 0 ' {'nick' nick vote lower } query karma table update values up karma karma table c up karma + 1 total karma karma table c total karma + 1 where karma table c nick vote nick vote lower db execute query db commit,What does the code give to a user ?,one karma,Increments the user's karma by 1.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
425,def should move move opt None return bool fallback move opt config['import']['move'] get bool or config['import']['copy'] get bool,When should a command that updates metadata move files also ?,when they re inside the library,"When moving files, it moves them from their old location to a new one.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
426,def make temp string suffix '' decode True delete True ntf Named Temporary File suffix suffix delete delete if decode ntf write base 64 b64 decode string else ntf write string ntf seek 0 return ntf ntf name,Where does xmlsec need files ?,in some cases where only strings exist,XMLSec,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
427,def lazy validate request body schema resource to validate schema validator validators Schema Validator request body schema schema validator validate resource to validate,How do a non - decorator validate a request ?,way,Validate,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
