id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
838,def remove queue logging handler global LOGGING STORE HANDLE Rif LOGGING STORE HANDLER is None returnroot logger logging get Logger for handler in root logger handlers if handler is LOGGING STORE HANDLER root logger remove Handler LOGGING STORE HANDLER LOGGING STORE HANDLER Nonebreak,When will this function run ?,once the additional loggers have been synchronized,The function will run when additional loggers have been synchronized.,3,3,3,3,3,3,3,3,,,,,False
839,def center and norm x axis -1 x np rollaxis x axis x - x mean axis 0 x / x std axis 0,Where did observations measure ?,on random variables,The standard error of the mean.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
840,def zero cluster name ret {'name' name 'changes' {} 'result' None 'comment' ''}if opts ['test'] ret['comment'] ' Zeroingclusterstatistics'return ret salt ['trafficserver zero cluster'] ret['result'] Trueret['comment'] ' Zeroedclusterstatistics'return ret,Where does the code reset performance statistics to zero ?,across the cluster,It resets performance statistics across the cluster to zero.,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
841,def sms outbox if not auth s3 logged in session error T ' Requires Login ' redirect URL c 'default' f 'user' args 'login' tablename 'msg sms'table s3 db msg smss 3 filter table inbound False table inbound readable Falses 3 crud strings[tablename] Storage title display T 'SMS Details' title list T ' Sent SMS' label list button T ' View Sent SMS' label delete button T ' Delete SMS' msg record deleted T 'SM Sdeleted' msg list empty T ' No SM Scurrentlyin Outbox' def postp r output if isinstance output dict add btn A T ' Compose' class 'action-btn' href URL f 'compose' output['rheader'] add btnreturn outputs 3 postp postps 3 db configure tablename editable False insertable False listadd False list fields ['id' 'date' 'to address' 'body'] return s3 rest controller module 'sms',In which direction did all send ?,sms,Outgoing SMS messages.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
842,def create clip xml info readlen adapl adapr quall qualr to print ['']if adapr > readlen adapr 0if qualr > readlen qualr 0if adapr < 0 adapr 0if qualr < 0 qualr 0if adapl < 0 adapl 0if quall < 0 quall 0if quall to print append '<clip quality left>' to print append str quall to print append '</clip quality left>\n' if qualr to print append '<clip quality right>' to print append str qualr to print append '</clip quality right>\n' if adapl to print append '<clip vector left>' to print append str adapl to print append '</clip vector left>\n' if adapr to print append '<clip vector right>' to print append str adapr to print append '</clip vector right>\n' return '' join to print,What does the code take ?,the clip values of the read,Read length and quality scores.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
843,def log configure cfg {'version' 1 'filters' {} 'formatters' dict prod formatters['prod'] 'handlers' dict syslog handlers['syslog'] 'loggers' {'z' {'handlers' ['syslog'] 'level' logging INFO}} 'root' {} 'disable existing loggers' False}logging config dict Config cfg,What do you call this ?,to explicitly configure logging,Logging configuration.,3,3,3,3,3,3,3,3,,,,,False
844,def should be retracted retraction return timezone now - retraction initiation date > settings RETRACTION PENDING TIME,When was retraction initiated ?,more than 48 hours prior,48 hours prior.,1,1,2,1,2,1,2,1,1.0,1.0,2.0,1.0,True
845,def is datetimelike data try maybe to datetimelike data return Trueexcept Exception passreturn False,How can we be converted to a datetimelike ?,successfully,The code converts the data into a datetimelike format by finding the minimum y-value and setting the name of the data as its equivalent in base 36.,1,1,1,1,1,1,1,1,,,,,False
846,def is unique url return Service objects filter base url url count 0,How is a service registered already ?,based on matching url,Base URL already registered with proxy.,1,1,1,1,1,1,1,1,,,,,False
847,def unlink older than path mtime filepaths map functools partial os path join path listdir path return unlink paths older than filepaths mtime,When was any file in a given path modified ?,last,older than,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
848,def heading headingtext headinglevel lang 'en' lmap {'en' ' Heading' 'it' ' Titolo'}paragraph makeelement 'p' pr makeelement 'p Pr' p Style makeelement 'p Style' attributes {'val' lmap[lang] + str headinglevel } run makeelement 'r' text makeelement 't' tagtext headingtext pr append p Style run append text paragraph append pr paragraph append run return paragraph,What does the code make ?,a new heading,A heading with a specific level and language-specific text.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
849,def attach pyinstrument profiler profiler Profiler profiler start def handle signal signum frame print profiler output text color True delattr profiler ' root frame' signal signal signal SIGTRAP handle signal,When does the code dump its output to stdout ?,when the process receives sigtrap,When SIGTRAP is received,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
850,def create subpackage path parent package name subpackage name 'plugins' package name module name parent package name subpackage name package types Module Type package name package path [path] if isinstance path six string types else list path sys modules[package name] packagereturn package,Where do plugins load ?,a package,Plugins load into parent package subpackage name's path,2,2,2,2,2,2,2,2,,,,,False
851,def set Acceptable Protocols context acceptable Protocols def proto Select Callback conn protocols '\n NP Nclient-sideand ALP Nserver-sidecallbackusedtoselect\nthenextprotocol Prefersprotocolsfoundearlierin\n C{ acceptable Protocols} \n\n@paramconn Thecontextwhichissetup \n@typeconn L{ Open SSL SSL Connection}\n\n@paramconn Protocolsadvertisedbytheotherside \n@typeconn L{list}of L{bytes}\n'overlap set protocols & set acceptable Protocols for p in acceptable Protocols if p in overlap return pelse return ''if not acceptable Protocols returnsupported protocol Negotiation Mechanisms if supported & Protocol Negotiation Support NPN def npn Advertise Callback conn return acceptable Protocolscontext set npn advertise callback npn Advertise Callback context set npn select callback proto Select Callback if supported & Protocol Negotiation Support ALPN context set alpn select callback proto Select Callback context set alpn protos acceptable Protocols,For what purpose did the code call ?,to set up the l{openssl,Sets up OpenSSL connection and wraps SSL functionality.,3,3,3,3,3,3,3,3,,,,,False
852,def has userland tool executable if os path isabs executable return os path exists executable else for d in os environ['PATH'] split ' ' f os path join d executable if os path exists f return Truereturn False,Does the system have a given executable ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
853,def get xrds url resource request host request get host location host + '/openid/provider/' + resource + '/' if request is secure return 'https //' + location else return 'http //' + location,For what purpose do the xrds url return ?,for a resource,To obtain all services for a given host.,1,1,1,1,1,1,1,1,,,,,False
854,def load stream Loader Loader loader Loader stream return loader get single data,What does the code produce ?,the corresponding python object,A YAML data object.,1,1,1,1,1,1,1,1,,,,,False
855,def sentence sections ['' join random sample WORDS random randint 3 12 for i in range random randint 1 5 ]s ' ' join sections return '%s%s%s' % s[ 0 ] upper s[ 1 ] random choice '? ',How did sentence generate ?,randomly,Randomly generated.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
856,def Retry No Backoff callable func retry notify func delay 5 max tries 200 return Retry With Backoff callable func retry notify func delay 1 delay max tries,When does the code call a function ?,multiple times,Multiple times,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
857,def send email after account create form send email to form['email'] action USER REGISTER subject MAILS[USER REGISTER]['subject'] format app name get settings ['app name'] html MAILS[USER REGISTER]['message'] format email form['email'],When do email send ?,after account,After account creation.,3,3,3,3,3,3,3,3,,,,,False
858,def euclidean distances X Y squared False inverse True if X is Y X Y np asanyarray X else X np asanyarray X Y np asanyarray Y if X shape[ 1 ] Y shape[ 1 ] raise Value Error ' Incompatibledimensionfor Xand Ymatrices' if squared return ssd cdist X Y 'sqeuclidean' XY ssd cdist X Y return np divide 1 0 1 0 + XY if inverse else XY,What does the code consider as vectors ?,the rows of x,Rows of X,3,3,3,3,3,3,3,3,,,,,False
859,def read msgpack path or buf encoding 'utf- 8 ' iterator False **kwargs path or buf get filepath or buffer path or buf if iterator return Iterator path or buf def read fh l list unpack fh encoding encoding **kwargs if len l 1 return l[ 0 ]return lif isinstance path or buf compat string types try exists os path exists path or buf except Type Error Value Error exists Falseif exists with open path or buf 'rb' as fh return read fh if isinstance path or buf compat binary type fh Nonetry fh compat Bytes IO path or buf return read fh finally if fh is not None fh close if hasattr path or buf 'read' and compat callable path or buf read return read path or buf raise Value Error 'path or bufneedstobeastringfilepathorfile-like',In which direction do msgpack pandas object ?,from the specified file path,Till future release,1,1,1,1,1,1,1,1,,,,,False
860,def install sample path log info ' Installingsampleinthedevice %s' path try args ['/system/bin/sh' '/system/bin/pm' 'install' path]output subprocess check output args except subprocess Called Process Error as e log error ' Errorinstallingsample %r' e returnlog info ' Installedsample %r' output,Where do the sample install via adb ?,on the emulator,Emulator,3,3,3,3,3,3,3,3,,,,,False
861,def with inline css html without css css filepath settings NOTIFICATION EMAIL CS Sif not css filepath startswith '/' css filepath file path finder settings NOTIFICATION EMAIL CSS if css filepath with open css filepath 'r' as file css content file read html with inline css pynliner from String '<style>' + css content + '</style>' + html without css return html with inline cssreturn html without css,How does html return the inline css if the css file path exists else ?,with out,Inline CSS.,1,1,1,1,1,1,1,1,,,,,False
862,def test multiclass error y np linspace 0 1 15 oss One Sided Selection random state RND SEED assert warns User Warning oss fit X y y np array [0 ] * 10 + [1 ] * 3 + [2 ] * 2 oss One Sided Selection random state RND SEED assert warns User Warning oss fit X y,When is an error raised ?,when the target are not binary type,"
Binary Target",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
863,def unquote domain domain return urllib parse unquote domain replace '% 2 E' ' ',Where do a domain name receive ?,in a url,Domain name,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
864,def get images table meta images Table 'images' meta Column 'id' Integer primary key True nullable False Column 'name' String 255 Column 'disk format' String 20 Column 'container format' String 20 Column 'size' Big Integer Column 'status' String 30 nullable False Column 'is public' Boolean nullable False default False index True Column 'location' Text Column 'created at' Date Time nullable False Column 'updated at' Date Time Column 'deleted at' Date Time Column 'deleted' Boolean nullable False default False index True Column 'checksum' String 32 Column 'owner' String 255 mysql engine ' Inno DB' extend existing True return images,For what purpose does the table object return ?,for the images table that corresponds to the images table definition of this version,Image metadata storage,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
