id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
2333,"def run setup script name script args None stop after 'run' if stop after not in 'init' 'config' 'commandline' 'run' raise Value Error ""invalidvaluefor'stop after' %r"" % stop after global setup stop after setup distribution setup stop after stop aftersave argv sys argvg {' file ' script name}l {}try try sys argv[ 0 ] script nameif script args is not None sys argv[ 1 ] script argsexec open script name 'r' read in g lfinally sys argv save argv setup stop after Noneexcept System Exit passexcept raiseif setup distribution is None raise Runtime Error ""'distutils core setup 'wasnevercalled--perhaps'%s'isnota Distutilssetupscript?"" % script name return setup distribution",By how much did environment control ?,somewhat,Somewhat,3,3,3,3,3,3,3,3,,,,,False
2334,@register inclusion tag u'admin/actions html' takes context True def admin actions context context[u'action index'] context get u'action index' -1 + 1 return context,When has the action field been rendered on the page ?,the number of times,The action field is rendered 1 time on the page.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
2335,def summary urls resource url filters links {}get vars S3 URL Query parse url url get vars pop 't' None get vars pop 'w' None get vars update filters list vars []for k v in get vars items if v is None continuevalues v if type v is list else [v] for value in values if value is not None list vars append k value base url url split '?' 1 [0 ]summary config S3 Summary get config resource tab idx 0for section in summary config if section get 'common' continuetab vars list vars + [ 't' str tab idx ] links[section['name']] '%s?%s' % base url urlencode tab vars tab idx + 1return links,For what purpose do summary tabs use as actions ?,for a saved filter,Summary tabs use actions to store and access filters.,3,3,3,3,3,3,3,3,,,,,False
2336,def p statement assign t s names[t[ 1 ]] t[ 3 ],What does name equal ?,expression,Expression,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
2337,def add lazy relation cls field relation operation if relation RECURSIVE RELATIONSHIP CONSTANT app label cls meta app labelmodel name cls name else try app label model name relation split ' ' except Value Error app label cls meta app labelmodel name relationexcept Attribute Error app label relation meta app labelmodel name relation meta object namemodel get model app label model name seed cache False only installed False if model operation field model cls else key app label model name value cls field operation pending lookups setdefault key [] append value,How is a related field defined when ?,using a string,The code adds a lookup on cls when a related field is defined using a string.,3,3,3,3,3,3,3,3,,,,,False
2338,@register inclusion tag 'zinnia/tags/dummy html' takes context True def zinnia breadcrumbs context root name '' template 'zinnia/tags/breadcrumbs html' path context['request'] pathcontext object get context first object context ['object' 'category' 'tag' 'author'] context page context get 'page obj' breadcrumbs retrieve breadcrumbs path context object context page root name return {'template' template 'breadcrumbs' breadcrumbs},For what purpose do a breadcrumb return ?,for the application,Returns a template with breadcrumbs for use in rendering.,3,3,3,3,3,3,3,3,,,,,False
2339,def force to valid python variable name old name new name old namenew name new name lstrip rstrip if old name in python keywords new name u'opt ' + old name return new name,Are valid c++ names are valid in python always ?,No,No,3,3,3,3,3,3,3,3,,,,,False
2340,def get rerun link for item course key return reverse course url 'course rerun handler' course key,For what purpose does the rerun link return ?,for the given course key,Course Rerun Link,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2341,def enabled name sig None return name 'redbull',Where is only the redbull service enabled ?,in the test,Redbull,1,1,1,1,1,1,1,1,,,,,False
2342,def qs for model cls return model cls objects filter created gte date 2011 1 1 extra select {'day' 'extract dayfromcreated ' 'month' 'extract monthfromcreated ' 'year' 'extract yearfromcreated '} values 'year' 'month' 'day' annotate count Count 'created',For what purpose do we need the monthly grouped queryset ?,for model_cls,Annotate Count,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2343,def log changes ret changekey changevalue cl ret['changes'] get 'new' [] cl append {changekey object reducer changevalue } ret['changes']['new'] clreturn ret,In which direction do operations update logging ?,to,To logging,1,1,1,1,1,1,1,1,,,,,False
2344,def list pkgs versions as list False **kwargs versions as list salt utils is true versions as list if salt utils is true kwargs get 'removed' return {}if 'pkg list pkgs' in context if versions as list return context ['pkg list pkgs']else ret copy deepcopy context ['pkg list pkgs'] salt ['pkg resource stringify'] ret return retret {}cmd '/usr/bin/pkginfo-x'lines salt ['cmd run'] cmd splitlines for index line in enumerate lines if index % 2 0 name line split [0 ] strip if index % 2 1 version num line split [1 ] strip salt ['pkg resource add pkg'] ret name version num salt ['pkg resource sort pkglist'] ret context ['pkg list pkgs'] copy deepcopy ret if not versions as list salt ['pkg resource stringify'] ret return ret,When did the packages instal as a dict ?,currently,"The code installs packages as a dictionary when the ""versions"" argument is set to ""False"", and it removes a specific package if its name matches the ""name"" argument passed to the function.",1,1,1,1,1,1,1,1,,,,,False
2345,def get problem set grade distrib course id problem set db query models Student Module objects filter course id exact course id grade isnull False module type exact 'problem' module state key in problem set values 'module state key' 'grade' 'max grade' annotate count grade Count 'grade' order by 'module state key' 'grade' prob grade distrib {}for row in db query row loc course id make usage key from deprecated string row['module state key'] if row loc not in prob grade distrib prob grade distrib[row loc] {'max grade' 0 'grade distrib' []}curr grade distrib prob grade distrib[row loc]curr grade distrib['grade distrib'] append row['grade'] row['count grade'] if curr grade distrib['max grade'] < row['max grade'] curr grade distrib['max grade'] row['max grade']return prob grade distrib,Where did the problems specify ?,in problem_set,Course ID,1,1,1,1,1,1,1,1,,,,,False
2346,def check course access course user action check if enrolled False access response has access user action course course id if not access response raise Courseware Access Exception access response if check if enrolled if not user id and Course Enrollment is enrolled user course id or has access user 'staff' course raise User Not Enrolled course id,What do the user perform ?,the specified action on the course,User does not have access to the course,1,1,1,1,1,1,1,1,,,,,False
2347,@contextmanagerdef temp alembic ini db url with Temporary Directory as td alembic ini os path join td 'alembic ini' write alembic ini alembic ini db url yield alembic ini,When do context manager for temporary jupyterhub alembic directory write an alembic ?,temporarily,Temporary.,2,1,2,1,2,1,2,1,,,,,False
2348,def split train indexes test indexes *args ret []for arg in args arg np asanyarray arg arg train arg[train indexes]arg test arg[test indexes]ret append arg train ret append arg test return ret,For what purpose do a train and test subsets defined by indexes provided in train_indexes and test_indexes return ?,for each arg,"Train and test subsets are created based on provided indexes in `train_indexes` and `test_indexes`, respectively.",2,2,2,2,2,2,2,2,,,,,False
2349,@receiver product viewed def receive product view sender product user request response **kwargs return history update product request response,Why does receiver to handle viewing single product pages require the request and response objects ?,due to dependence on cookies,Handles viewing product pages,1,1,1,1,1,1,1,1,,,,,False
2350,def formstyle table inline form fields *args **kwargs def render row row id label widget comment hidden False class 'hide' if hidden else None row TR TD label class 'w 2 p fl' TD widget id row id class class if comment row append TD DIV class 'tooltip' title '%s %s' % label comment class 'w 2 p fc' return rowif args hidden kwargs get 'hidden' False return render row form fields args[ 0 ] args[ 1 ] hidden hidden else parent TABLE for row id label widget comment in fields row render row row id label widget comment parent append row return parent,Till when did by ifrc use old default eden form style ?,still,Old default eden form style was used until 2019.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2351,def intcurve series vector field param start point n 6 coord sys None coeffs False if contravariant order vector field 1 or covariant order vector field raise Value Error ' Thesuppliedfieldwasnotavectorfield ' def iter vfield scalar field i ' Return``vector field``called`i`timeson``scalar field`` 'return reduce lambda s v v rcall s [vector field] * i scalar field def taylor terms per coord coord function ' Returntheseriesforoneofthecoordinates 'return [ param ** i * iter vfield coord function i rcall start point / factorial i for i in range n ]coord sys coord sys if coord sys else start point coord sys coord functions coord sys coord functions taylor terms [taylor terms per coord f for f in coord functions]if coeffs return [ Matrix t for t in zip *taylor terms ]else return Matrix [sum c for c in taylor terms],For what purpose do the series expansion return ?,for an integral curve of the field,"The series expansion returns a Taylor series representation of the integral curve of the vector field, which can be used for various purposes such as numerical integration, approximation of curves, and visualization.",2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
2352,def koans filename KOANS FILENAME names names from file filename return koans suite names,What listed in filename ?,all the koans,File names,1,1,1,1,1,1,1,1,,,,,False
2353,"@gen coroutinedef wait for http server url timeout 10 loop ioloop IO Loop current tic loop time client Async HTTP Client while loop time - tic < timeout try r yield client fetch url follow redirects False except HTTP Error as e if e code > 500 if e code 599 app log warning ' Serverat%srespondedwitherror %s' url e code yield gen sleep 0 1 else app log debug ' Serverat%srespondedwith%s' url e code returnexcept OS Error socket error as e if e errno not in {errno ECONNABORTED errno ECONNREFUSED errno ECONNRESET} app log warning ' Failedtoconnectto%s %s ' url e yield gen sleep 0 1 else returnraise Timeout Error "" Serverat{url}didn'trespondin{timeout}seconds"" format **locals",Where do an http server respond ?,at url,The HTTP server responds at url.,3,3,3,3,3,3,3,3,,,,,False
